Packet_count,Satellite_Status,Error_Code,Mission_Time,Pressure1,Pressure2,Altitude1,Altitude2,Altitude_Difference,Descent_rate,Temperature,Battery_Voltage,Gps_Latitude,Gps_Longitude,Gps_Altitude,Pitch,Roll,Yaw,LNLN,Iot_Data,Team_Number
494, 1, 11011, 19/9/2024; 12:3:24, 90922.83, 90953.43, 1.4, 0.45, 0.95, -0.65, 30.27, 3.81, 0.0000000, 0.0000000, 0.00, 2.31, -60.5, 15.5, 0N0N, 26.15, 335592
495, 1, 11011, 19/9/2024; 12:3:25, 90920.98, 90952.25, 1.58, 0.56, 1.02, 0.18, 30.3, 3.75, 0.0000000, 0.0000000, 0.00, 2.31, -60.5, 15.5, 0N0N, 26.16, 335592
496, 1, 11011, 19/9/2024; 12:3:26, 90928.92, 90952.18, 0.84, 0.56, 0.28, -0.74, 30.33, 3.76, 0.0000000, 0.0000000, 0.00, 2.31, -60.5, 15.5, 0N0N, 26.19, 335592
497, 1, 11011, 19/9/2024; 12:3:27, 90917.41, 90952.23, 1.91, 0.56, 1.35, 1.07, 30.34, 3.78, 0.0000000, 0.0000000, 0.00, 2.31, -60.5, 15.5, 0N0N, 26.2, 335592
498, 1, 11011, 19/9/2024; 12:3:28, 90926.77, 90953.27, 1.04, 0.46, 0.58, -0.87, 30.39, 3.76, 0.0000000, 0.0000000, 0.00, 2.31, -60.5, 15.5, 0N0N, 26.2, 335592
499, 1, 11011, 19/9/2024; 12:3:29, 90909.99, 90952.47, 2.6, 0.54, 2.06, 1.56, 30.4, 3.73, 0.0000000, 0.0000000, 0.00, 2.0, -63.19, 15.31, 0N0N, 26.21, 335592
500, 1, 11011, 19/9/2024; 12:3:30, 90918.36, 90949.39, 1.82, 0.82, 1.0, -0.78, 30.44, 3.78, 0.0000000, 0.0000000, 0.00, -4.94, -71.0, 13.56, 0N0N, 26.23, 335592
501, 1, 11011, 19/9/2024; 12:3:31, 90918.92, 90949.43, 1.77, 0.82, 0.95, -0.05, 30.46, 3.81, 0.0000000, 0.0000000, 0.00, -4.94, -71.0, 13.56, 0N0N, 26.24, 335592
502, 1, 11011, 19/9/2024; 12:3:32, 90929.7, 90950.48, 0.77, 0.72, 0.05, -1.0, 30.48, 3.94, 0.0000000, 0.0000000, 0.00, -18.06, -71.88, 10.75, 0N0N, 26.26, 335592
503, 1, 11011, 19/9/2024; 12:3:33, 90921.59, 90954.0, 1.52, 0.39, 1.13, 0.75, 30.49, 3.94, 0.0000000, 0.0000000, 0.00, -32.12, -72.5, 8.06, 0N0N, 26.3, 335592
504, 1, 11011, 19/9/2024; 12:3:34, 90918.44, 90955.18, 1.81, 0.29, 1.52, 0.29, 30.54, 3.92, 0.0000000, 0.0000000, 0.00, -45.19, -72.5, 5.69, 0N0N, 26.3, 335592
505, 1, 11011, 19/9/2024; 12:3:35, 90914.6, 90955.45, 2.17, 0.26, 1.91, 0.36, 30.55, 3.94, 0.0000000, 0.0000000, 0.00, -55.94, -71.75, 3.56, 0N0N, 26.3, 335592
506, 1, 11011, 19/9/2024; 12:3:36, 90927.24, 90952.23, 1.0, 0.56, 0.44, -1.17, 30.55, 3.91, 0.0000000, 0.0000000, 0.00, -59.5, -71.44, 2.81, 0N0N, 26.3, 335592
507, 1, 11011, 19/9/2024; 12:3:37, 90917.27, 90951.27, 1.92, 0.65, 1.27, 0.92, 30.6, 3.92, 0.0000000, 0.0000000, 0.00, -67.12, -70.0, 0.75, 0N0N, 26.3, 335592
508, 1, 11011, 19/9/2024; 12:3:38, 90927.62, 90952.41, 0.96, 0.54, 0.42, -0.96, 30.61, 3.81, 0.0000000, 0.0000000, 0.00, -67.12, -70.0, 0.75, 0N0N, 26.3, 335592
509, 1, 11011, 19/9/2024; 12:3:39, 90918.08, 90952.7, 1.85, 0.52, 1.33, 0.89, 30.63, 3.89, 0.0000000, 0.0000000, 0.00, -71.38, -69.06, 359.56, 0N0N, 26.3, 335592
510, 1, 11011, 19/9/2024; 12:3:40, 90916.22, 90953.13, 2.02, 0.48, 1.54, 0.17, 30.66, 3.84, 0.0000000, 0.0000000, 0.00, -92.19, -64.94, 354.69, 0N0N, 26.3, 335592
511, 1, 11011, 19/9/2024; 12:3:41, 90912.51, 90952.23, 2.36, 0.56, 1.8, 0.34, 30.69, 3.92, 0.0000000, 0.0000000, 0.00, -91.94, -64.38, 354.06, 0N0N, 26.3, 335592
512, 1, 11011, 19/9/2024; 12:3:42, 90920.87, 90953.66, 1.59, 0.43, 1.16, -0.77, 30.72, 3.88, 0.0000000, 0.0000000, 0.00, -92.81, -63.81, 353.56, 0N0N, 26.3, 335592
513, 1, 11011, 19/9/2024; 12:3:43, 90922.98, 90951.91, 1.39, 0.59, 0.8, -0.2, 30.71, 3.89, 0.0000000, 0.0000000, 0.00, -88.69, -63.25, 353.0, 0N0N, 26.3, 335592
514, 1, 11011, 19/9/2024; 12:3:44, 90921.12, 90951.17, 1.56, 0.66, 0.9, 0.17, 30.74, 3.92, 0.0000000, 0.0000000, 0.00, -89.69, -62.81, 352.5, 0N0N, 26.3, 335592
515, 1, 11011, 19/9/2024; 12:3:45, 90921.67, 90953.69, 1.51, 0.42, 1.09, -0.05, 30.77, 3.89, 0.0000000, 0.0000000, 0.00, -94.19, -62.19, 351.94, 0N0N, 26.3, 335592
516, 1, 11011, 19/9/2024; 12:3:46, 90918.39, 90952.94, 1.82, 0.49, 1.33, 0.31, 30.8, 3.89, 0.0000000, 0.0000000, 0.00, -87.44, -61.88, 351.56, 0N0N, 26.39, 335592
517, 1, 11011, 19/9/2024; 12:3:47, 90917.64, 90950.66, 1.89, 0.7, 1.19, 0.07, 30.84, 3.91, 0.0000000, 0.0000000, 0.00, -88.06, -61.69, 351.38, 0N0N, 26.44, 335592
518, 1, 11011, 19/9/2024; 12:3:48, 90921.05, 90952.73, 1.57, 0.51, 1.06, -0.32, 30.84, 3.89, 0.0000000, 0.0000000, 0.00, -88.19, -61.75, 351.44, 0N0N, 26.45, 335592
519, 1, 11011, 19/9/2024; 12:3:49, 90920.73, 90950.6, 1.6, 0.71, 0.89, 0.03, 30.88, 3.89, 0.0000000, 0.0000000, 0.00, -88.38, -61.75, 351.44, 0N0N, 26.46, 335592
520, 1, 11011, 19/9/2024; 12:3:50, 90923.27, 90952.81, 1.36, 0.51, 0.85, -0.24, 30.9, 3.88, 0.0000000, 0.0000000, 0.00, -88.56, -61.88, 351.56, 0N0N, 26.48, 335592
521, 1, 11011, 19/9/2024; 12:3:51, 90917.56, 90952.38, 1.89, 0.55, 1.34, 0.53, 30.92, 3.91, 0.0000000, 0.0000000, 0.00, -89.31, -61.5, 351.19, 0N0N, 26.48, 335592
522, 1, 11011, 19/9/2024; 12:3:52, 90919.11, 90953.45, 1.75, 0.45, 1.3, -0.14, 30.95, 3.91, 0.0000000, 0.0000000, 0.00, -90.06, -61.06, 350.75, 0N0N, 26.48, 335592
523, 1, 11011, 19/9/2024; 12:3:53, 90914.39, 90952.05, 2.19, 0.58, 1.61, 0.44, 30.98, 3.91, 0.0000000, 0.0000000, 0.00, -90.12, -61.38, 351.06, 0N0N, 26.5, 335592
524, 1, 11011, 19/9/2024; 12:3:54, 90929.02, 90951.49, 0.83, 0.63, 0.2, -1.35, 30.98, 3.86, 0.0000000, 0.0000000, 0.00, -90.25, -61.5, 351.25, 0N0N, 26.5, 335592
525, 1, 11011, 19/9/2024; 12:3:55, 90921.45, 90953.54, 1.53, 0.44, 1.09, 0.7, 31.01, 3.92, 0.0000000, 0.0000000, 0.00, -90.38, -60.75, 350.5, 0N0N, 26.51, 335592
526, 1, 11011, 19/9/2024; 12:3:56, 90921.56, 90953.54, 1.52, 0.44, 1.08, -0.01, 31.03, 3.89, 0.0000000, 0.0000000, 0.00, -90.38, -60.69, 350.38, 0N0N, 26.52, 335592
527, 1, 11011, 19/9/2024; 12:3:57, 90916.84, 90951.26, 1.96, 0.65, 1.31, 0.44, 31.05, 3.92, 0.0000000, 0.0000000, 0.00, -90.38, -61.0, 350.69, 0N0N, 26.55, 335592
528, 1, 11011, 19/9/2024; 12:3:58, 90911.13, 90949.02, 2.49, 0.86, 1.63, 0.53, 31.08, 3.76, 0.0000000, 0.0000000, 0.00, -89.88, -60.94, 350.62, 0N0N, 26.55, 335592
529, 1, 11011, 19/9/2024; 12:3:59, 90916.09, 90947.56, 2.03, 0.99, 1.04, -0.46, 31.12, 3.88, 0.0000000, 0.0000000, 0.00, -83.25, -61.19, 351.06, 0N0N, 26.55, 335592
530, 1, 11011, 19/9/2024; 12:4:0, 90912.35, 90944.45, 2.38, 1.28, 1.1, 0.35, 31.13, 3.91, 0.0000000, 0.0000000, 0.00, -79.44, -60.75, 350.88, 0N0N, 26.56, 335592
531, 1, 11011, 19/9/2024; 12:4:1, 90906.2, 90943.86, 2.95, 1.33, 1.62, 0.57, 31.16, 3.86, 0.0000000, 0.0000000, 0.00, -70.56, -59.94, 351.06, 0N0N, 26.56, 335592
532, 1, 11011, 19/9/2024; 12:4:2, 90911.15, 90941.3, 2.49, 1.57, 0.92, -0.46, 31.16, 3.91, 0.0000000, 0.0000000, 0.00, -60.5, -58.38, 351.38, 0N0N, 26.58, 335592
533, 1, 11011, 19/9/2024; 12:4:3, 90915.11, 90940.25, 2.12, 1.67, 0.45, -0.37, 31.19, 3.91, 0.0000000, 0.0000000, 0.00, -46.88, -54.19, 351.69, 0N0N, 26.59, 335592
534, 1, 11011, 19/9/2024; 12:4:4, 90907.53, 90941.99, 2.82, 1.51, 1.31, 0.7, 31.21, 3.94, 0.0000000, 0.0000000, 0.00, -44.25, -53.25, 351.81, 0N0N, 26.6, 335592
535, 1, 11011, 19/9/2024; 12:4:5, 90905.66, 90941.79, 3.0, 1.53, 1.47, 0.18, 31.25, 3.86, 0.0000000, 0.0000000, 0.00, -42.88, -52.5, 351.81, 0N0N, 26.61, 335592
536, 1, 11011, 19/9/2024; 12:4:6, 90904.35, 90939.96, 3.12, 1.7, 1.42, 0.12, 31.26, 3.89, 0.0000000, 0.0000000, 0.00, -39.19, -50.06, 351.62, 0N0N, 26.62, 335592
537, 1, 11011, 19/9/2024; 12:4:7, 90898.63, 90939.25, 3.65, 1.76, 1.89, 0.53, 31.28, 3.83, 0.0000000, 0.0000000, 0.00, -36.5, -48.06, 351.5, 0N0N, 26.63, 335592
538, 1, 11011, 19/9/2024; 12:4:8, 90904.57, 90937.49, 3.1, 1.93, 1.17, -0.55, 31.3, 3.92, 0.0000000, 0.0000000, 0.00, -31.75, -44.69, 351.56, 0N0N, 26.65, 335592
539, 1, 11011, 19/9/2024; 12:4:9, 90905.12, 90936.52, 3.05, 2.02, 1.03, -0.05, 31.34, 3.89, 0.0000000, 0.0000000, 0.00, -26.62, -40.0, 351.5, 0N0N, 26.67, 335592
540, 1, 11011, 19/9/2024; 12:4:10, 90902.37, 90936.49, 3.3, 2.02, 1.28, 0.25, 31.34, 3.88, 0.0000000, 0.0000000, 0.00, -16.75, -29.44, 351.75, 0N0N, 26.69, 335592
541, 1, 11011, 19/9/2024; 12:4:11, 90910.18, 90935.48, 2.58, 2.11, 0.47, -0.72, 31.38, 3.88, 0.0000000, 0.0000000, 0.00, -13.62, -24.56, 351.69, 0N0N, 26.7, 335592
542, 1, 11011, 19/9/2024; 12:4:12, 90902.58, 90934.92, 3.28, 2.16, 1.12, 0.7, 31.4, 3.88, 0.0000000, 0.0000000, 0.00, -10.81, -20.38, 351.75, 0N0N, 26.71, 335592
543, 1, 11011, 19/9/2024; 12:4:13, 90901.15, 90932.88, 3.41, 2.35, 1.06, 0.13, 31.41, 3.88, 0.0000000, 0.0000000, 0.00, -7.75, -15.5, 351.81, 0N0N, 26.71, 335592
544, 1, 11011, 19/9/2024; 12:4:14, 90903.24, 90935.24, 3.22, 2.13, 1.09, -0.19, 31.44, 3.94, 0.0000000, 0.0000000, 0.00, -5.44, -11.81, 351.88, 0N0N, 26.72, 335592
545, 1, 11011, 19/9/2024; 12:4:15, 90905.33, 90934.43, 3.03, 2.21, 0.82, -0.19, 31.46, 3.91, 0.0000000, 0.0000000, 0.00, -4.25, -9.88, 351.94, 0N0N, 26.72, 335592
546, 1, 11011, 19/9/2024; 12:4:16, 90909.29, 90934.81, 2.66, 2.17, 0.49, -0.37, 31.48, 3.96, 0.0000000, 0.0000000, 0.00, -2.94, -7.56, 351.94, 0N0N, 26.73, 335592
547, 1, 11011, 19/9/2024; 12:4:17, 90903.01, 90935.16, 3.24, 2.14, 1.1, 0.58, 31.52, 3.94, 0.0000000, 0.0000000, 0.00, -1.88, -6.0, 352.0, 0N0N, 26.73, 335592
548, 1, 11011, 19/9/2024; 12:4:18, 90908.07, 90933.72, 2.77, 2.27, 0.5, -0.47, 31.52, 3.81, 0.0000000, 0.0000000, 0.00, -0.38, -3.25, 352.0, 0N0N, 26.73, 335592
549, 1, 11011, 19/9/2024; 12:4:19, 90901.79, 90934.96, 3.36, 2.16, 1.2, 0.59, 31.55, 3.89, 0.0000000, 0.0000000, 0.00, -0.31, -2.94, 352.0, 0N0N, 26.75, 335592
550, 1, 11011, 19/9/2024; 12:4:20, 90903.43, 90934.48, 3.2, 2.2, 1.0, -0.16, 31.57, 3.76, 0.0000000, 0.0000000, 0.00, -0.38, -3.0, 352.0, 0N0N, 26.76, 335592
551, 1, 11011, 19/9/2024; 12:4:21, 90905.41, 90933.02, 3.02, 2.34, 0.68, -0.18, 31.59, 3.89, 0.0000000, 0.0000000, 0.00, -0.31, -2.81, 352.0, 0N0N, 26.77, 335592
552, 1, 11011, 19/9/2024; 12:4:22, 90900.68, 90933.6, 3.46, 2.29, 1.17, 0.44, 31.62, 3.91, 0.0000000, 0.0000000, 0.00, -0.25, -2.75, 352.0, 0N0N, 26.78, 335592
553, 1, 11011, 19/9/2024; 12:4:23, 90910.91, 90934.27, 2.51, 2.22, 0.29, -0.95, 31.62, 3.92, 0.0000000, 0.0000000, 0.00, -0.19, -2.75, 352.0, 0N0N, 26.8, 335592
554, 1, 11011, 19/9/2024; 12:4:24, 90905.72, 90935.52, 2.99, 2.11, 0.88, 0.48, 31.66, 3.86, 0.0000000, 0.0000000, 0.00, -0.19, -2.75, 352.0, 0N0N, 26.81, 335592
555, 1, 11011, 19/9/2024; 12:4:25, 90913.09, 90934.13, 2.31, 2.24, 0.07, -0.68, 31.68, 3.92, 0.0000000, 0.0000000, 0.00, -0.19, -2.75, 352.0, 0N0N, 26.84, 335592
556, 1, 11011, 19/9/2024; 12:4:26, 90905.38, 90934.02, 3.02, 2.25, 0.77, 0.71, 31.68, 3.81, 0.0000000, 0.0000000, 0.00, -0.19, -2.75, 352.0, 0N0N, 26.87, 335592
557, 1, 11011, 19/9/2024; 12:4:27, 90905.04, 90933.74, 3.05, 2.27, 0.78, 0.03, 31.71, 3.91, 0.0000000, 0.0000000, 0.00, -0.25, -2.75, 352.0, 0N0N, 26.89, 335592
558, 1, 11011, 19/9/2024; 12:4:28, 90900.3, 90934.14, 3.49, 2.24, 1.25, 0.44, 31.74, 3.80, 0.0000000, 0.0000000, 0.00, -0.12, -2.62, 352.0, 0N0N, 26.91, 335592
559, 1, 11011, 19/9/2024; 12:4:29, 90906.68, 90934.28, 2.9, 2.22, 0.68, -0.59, 31.76, 3.88, 0.0000000, 0.0000000, 0.00, -0.12, -2.56, 352.0, 0N0N, 26.93, 335592
560, 1, 11011, 19/9/2024; 12:4:30, 90903.91, 90933.9, 3.16, 2.26, 0.9, 0.26, 31.79, 3.76, 0.0000000, 0.0000000, 0.00, -0.06, -2.56, 352.0, 0N0N, 26.97, 335592
561, 1, 11011, 19/9/2024; 12:4:31, 90904.01, 90934.46, 3.15, 2.21, 0.94, -0.01, 31.79, 3.80, 0.0000000, 0.0000000, 0.00, -0.12, -2.56, 352.0, 0N0N, 26.99, 335592
562, 1, 11011, 19/9/2024; 12:4:32, 90906.43, 90932.51, 2.93, 2.39, 0.54, -0.22, 31.83, 3.76, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.01, 335592
563, 1, 11011, 19/9/2024; 12:4:33, 90903.66, 90933.35, 3.18, 2.31, 0.87, 0.25, 31.85, 3.73, 0.0000000, 0.0000000, 0.00, -0.06, -2.56, 352.0, 0N0N, 27.02, 335592
564, 1, 11011, 19/9/2024; 12:4:34, 90903.32, 90933.42, 3.21, 2.3, 0.91, 0.03, 31.88, 3.78, 0.0000000, 0.0000000, 0.00, -0.06, -2.56, 352.0, 0N0N, 27.02, 335592
565, 1, 11011, 19/9/2024; 12:4:35, 90894.62, 90931.19, 4.02, 2.51, 1.51, 0.81, 31.9, 3.73, 0.0000000, 0.0000000, 0.00, -0.06, -2.56, 352.0, 0N0N, 27.02, 335592
566, 1, 11011, 19/9/2024; 12:4:36, 90904.95, 90931.45, 3.06, 2.49, 0.57, -0.96, 31.91, 3.73, 0.0000000, 0.0000000, 0.00, -0.12, -2.44, 352.0, 0N0N, 27.02, 335592
567, 1, 11011, 19/9/2024; 12:4:37, 90906.48, 90931.14, 2.92, 2.51, 0.41, -0.14, 31.93, 3.91, 0.0000000, 0.0000000, 0.00, -0.12, -2.44, 352.0, 0N0N, 27.02, 335592
568, 1, 11011, 19/9/2024; 12:4:38, 90901.73, 90934.07, 3.36, 2.24, 1.12, 0.44, 31.96, 3.80, 0.0000000, 0.0000000, 0.00, 0.0, -2.5, 352.0, 0N0N, 27.04, 335592
569, 1, 11011, 19/9/2024; 12:4:39, 90895.0, 90932.7, 3.99, 2.37, 1.62, 0.63, 31.97, 3.78, 0.0000000, 0.0000000, 0.00, 0.0, -2.44, 352.0, 0N0N, 27.11, 335592
570, 1, 11011, 19/9/2024; 12:4:40, 90897.52, 90934.75, 3.75, 2.18, 1.57, -0.24, 31.99, 3.91, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.09, 335592
571, 1, 11011, 19/9/2024; 12:4:41, 90902.46, 90932.77, 3.29, 2.36, 0.93, -0.46, 32.01, 3.78, 0.0000000, 0.0000000, 0.00, 0.0, -2.5, 352.0, 0N0N, 27.08, 335592
572, 1, 11011, 19/9/2024; 12:4:42, 90907.4, 90932.38, 2.84, 2.4, 0.44, -0.45, 32.05, 3.91, 0.0000000, 0.0000000, 0.00, 0.0, -2.44, 352.0, 0N0N, 27.09, 335592
573, 1, 11011, 19/9/2024; 12:4:43, 90907.5, 90932.55, 2.83, 2.38, 0.45, -0.01, 32.05, 3.88, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.08, 335592
574, 1, 11011, 19/9/2024; 12:4:44, 90904.18, 90934.17, 3.13, 2.23, 0.9, 0.3, 32.08, 3.76, 0.0000000, 0.0000000, 0.00, -0.12, -2.5, 352.0, 0N0N, 27.09, 335592
575, 1, 11011, 19/9/2024; 12:4:45, 90905.17, 90933.13, 3.04, 2.33, 0.71, -0.09, 32.1, 3.84, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.09, 335592
576, 1, 11011, 19/9/2024; 12:4:46, 90905.8, 90931.85, 2.98, 2.45, 0.53, -0.06, 32.12, 3.76, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.09, 335592
577, 1, 11011, 19/9/2024; 12:4:47, 90906.88, 90931.19, 2.88, 2.51, 0.37, -0.1, 32.13, 3.89, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.11, 335592
578, 1, 11011, 19/9/2024; 12:4:48, 90900.15, 90927.48, 3.51, 2.85, 0.66, 0.63, 32.15, 3.88, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.14, 335592
579, 1, 11011, 19/9/2024; 12:4:49, 90905.09, 90928.69, 3.05, 2.74, 0.31, -0.46, 32.18, 3.89, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.16, 335592
580, 1, 11011, 19/9/2024; 12:4:50, 90901.32, 90931.16, 3.4, 2.51, 0.89, 0.35, 32.2, 3.88, 0.0000000, 0.0000000, 0.00, -0.06, -2.44, 352.0, 0N0N, 27.19, 335592
581, 1, 11011, 19/9/2024; 12:4:51, 90901.86, 90934.64, 3.35, 2.19, 1.16, -0.05, 32.23, 3.91, 0.0000000, 0.0000000, 0.00, -0.06, -2.44, 352.0, 0N0N, 27.21, 335592
582, 1, 11011, 19/9/2024; 12:4:52, 90908.24, 90933.45, 2.76, 2.3, 0.46, -0.59, 32.24, 3.81, 0.0000000, 0.0000000, 0.00, -0.06, -2.44, 352.0, 0N0N, 27.2, 335592
583, 1, 11011, 19/9/2024; 12:4:53, 90904.91, 90935.7, 3.07, 2.09, 0.98, 0.31, 32.25, 3.78, 0.0000000, 0.0000000, 0.00, -0.12, -2.5, 352.0, 0N0N, 27.2, 335592
584, 1, 11011, 19/9/2024; 12:4:54, 90907.43, 90932.7, 2.83, 2.37, 0.46, -0.24, 32.29, 3.88, 0.0000000, 0.0000000, 0.00, -0.12, -2.44, 352.0, 0N0N, 27.2, 335592
585, 1, 11011, 19/9/2024; 12:4:55, 90909.49, 90935.92, 2.64, 2.07, 0.57, -0.19, 32.3, 3.76, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.21, 335592
586, 1, 11011, 19/9/2024; 12:4:56, 90900.78, 90935.53, 3.45, 2.11, 1.34, 0.81, 32.34, 3.92, 0.0000000, 0.0000000, 0.00, -0.12, -2.5, 352.0, 0N0N, 27.23, 335592
587, 1, 11011, 19/9/2024; 12:4:57, 90902.85, 90933.25, 3.26, 2.32, 0.94, -0.19, 32.35, 3.71, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.24, 335592
588, 1, 11011, 19/9/2024; 12:4:58, 90898.53, 90933.84, 3.66, 2.26, 1.4, 0.4, 32.37, 3.89, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.25, 335592
589, 1, 11011, 19/9/2024; 12:4:59, 90909.31, 90933.33, 2.66, 2.31, 0.35, -1.0, 32.38, 3.80, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.26, 335592
590, 1, 11011, 19/9/2024; 12:5:0, 90902.12, 90933.84, 3.33, 2.26, 1.07, 0.67, 32.42, 3.92, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.26, 335592
591, 1, 11011, 19/9/2024; 12:5:1, 90897.27, 90933.95, 3.78, 2.25, 1.53, 0.45, 32.43, 3.73, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.27, 335592
592, 1, 11011, 19/9/2024; 12:5:2, 90905.62, 90931.0, 3.0, 2.53, 0.47, -0.78, 32.45, 3.92, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.27, 335592
593, 1, 11011, 19/9/2024; 12:5:3, 90904.27, 90932.9, 3.13, 2.35, 0.78, 0.13, 32.47, 3.76, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.3, 335592
594, 1, 11011, 19/9/2024; 12:5:4, 90906.24, 90932.22, 2.94, 2.41, 0.53, -0.19, 32.48, 3.80, 0.0000000, 0.0000000, 0.00, -0.06, -2.5, 352.0, 0N0N, 27.3, 335592
595, 1, 11011, 19/9/2024; 12:5:5, 90902.91, 90933.87, 3.25, 2.26, 0.99, 0.31, 32.52, 3.91, 0.0000000, 0.0000000, 0.00, 0.0, -2.62, 352.0, 0N0N, 27.32, 335592
596, 1, 11011, 19/9/2024; 12:5:6, 90902.55, 90934.41, 3.29, 2.21, 1.08, 0.04, 32.52, 3.89, 0.0000000, 0.0000000, 0.00, -0.12, -2.38, 352.0, 0N0N, 27.34, 335592
597, 1, 11011, 19/9/2024; 12:5:7, 90898.68, 90932.93, 3.64, 2.35, 1.29, 0.35, 32.53, 3.94, 0.0000000, 0.0000000, 0.00, 0.12, -2.81, 352.0, 0N0N, 27.34, 335592
598, 1, 11011, 19/9/2024; 12:5:8, 90908.02, 90934.25, 2.78, 2.23, 0.55, -0.86, 32.56, 3.94, 0.0000000, 0.0000000, 0.00, -0.06, -2.62, 352.0, 0N0N, 27.34, 335592
599, 1, 11011, 19/9/2024; 12:5:9, 90912.95, 90934.13, 2.32, 2.24, 0.08, -0.46, 32.6, 3.75, 0.0000000, 0.0000000, 0.00, -0.19, -2.44, 352.0, 0N0N, 27.37, 335592
600, 1, 11011, 19/9/2024; 12:5:10, 90905.3, 90933.65, 3.03, 2.28, 0.75, 0.71, 32.6, 3.89, 0.0000000, 0.0000000, 0.00, -0.19, -2.44, 352.0, 0N0N, 27.36, 335592
601, 1, 11011, 19/9/2024; 12:5:11, 90907.28, 90932.53, 2.85, 2.39, 0.46, -0.18, 32.62, 3.73, 0.0000000, 0.0000000, 0.00, -0.19, -2.44, 352.0, 0N0N, 27.37, 335592
602, 1, 11011, 19/9/2024; 12:5:12, 90906.37, 90931.88, 2.93, 2.45, 0.48, 0.08, 32.65, 3.73, 0.0000000, 0.0000000, 0.00, -0.19, -2.44, 352.0, 0N0N, 27.36, 335592
